objectid1,globalid,capacity,electric_bike_surcharge_waiver,external_id,has_kiosk,is_renting,is_returning,join_station_id,last_reported,lat,legacy_id,lon,name,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,OBJECTID,region_id,rental_methods,short_name,station_id,station_type,x,y
52341,{D831D136-C75F-4168-9286-12518AFA4DD4},53,False,f8351490-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f8351490-0de8-11e7-991c-3863bb43a7d0,1695305199000,42.3556012132793,179,-71.1039447784424,MIT Vassar St,1.0,0.0,52.0,0.0,0.0,37.0,8,"['CREDITCARD', 'KEY']",M32042,f8351490-0de8-11e7-991c-3863bb43a7d0,classic,-71.10394477826955,42.355601213069654
52342,{1C8AB1CD-F97C-F426-BDFC-B66E190DCAC9},19,False,f83514f9-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f83514f9-0de8-11e7-991c-3863bb43a7d0,1695303526000,42.3747862870638,180,-71.1332023143768,Mt Auburn,8.0,0.0,11.0,0.0,0.0,38.0,8,"['CREDITCARD', 'KEY']",M32043,f83514f9-0de8-11e7-991c-3863bb43a7d0,classic,-71.13320231369643,42.374786287286746
52343,{53CA5F74-99E0-F720-F3D8-ADA0E9434587},25,False,2104f242-2dde-4ec0-8197-4454b1021ac1,True,1.0,1.0,2104f242-2dde-4ec0-8197-4454b1021ac1,1695302580000,42.3742671352493,381,-71.100264787674,Inman Square at Springfield St.,0.0,2.0,23.0,0.0,0.0,58.0,8,"['CREDITCARD', 'KEY']",M32062,2104f242-2dde-4ec0-8197-4454b1021ac1,classic,-71.10026478762698,42.374267134877144
52344,{B27E51CE-DE03-6057-44BD-E7EDD98B4B5F},27,False,f1cafe36-f800-41f6-b74d-73953cb6394c,True,1.0,1.0,f1cafe36-f800-41f6-b74d-73953cb6394c,1695304684000,42.3605417414061,471,-71.0866981744766,MIT Carleton St at Amherst St,26.0,1.0,0.0,0.0,0.0,66.0,8,"['CREDITCARD', 'KEY']",M32070,f1cafe36-f800-41f6-b74d-73953cb6394c,classic,-71.08669817410647,42.360541741180775
52345,{3851A92B-3AD2-D8A4-96A9-3E7FDAED0C6D},19,False,f834a67b-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834a67b-0de8-11e7-991c-3863bb43a7d0,1695304877000,42.379011,89,-71.119945,Harvard Law School at Mass Ave / Jarvis St,12.0,1.0,6.0,0.0,0.0,12.0,8,"['CREDITCARD', 'KEY']",M32020,f834a67b-0de8-11e7-991c-3863bb43a7d0,classic,-71.11994499987198,42.37901100028682
52346,{32DAA509-685A-A9E9-9357-37CBD0B036E9},15,False,f834ab92-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834ab92-0de8-11e7-991c-3863bb43a7d0,1695305404000,42.372969,95,-71.094445,Cambridge St - at Columbia St / Webster Ave,1.0,1.0,13.0,0.0,0.0,15.0,8,"['CREDITCARD', 'KEY']",M32007,f834ab92-0de8-11e7-991c-3863bb43a7d0,classic,-71.09444500031107,42.37296899968676
52347,{E6EA7EDB-DBFE-FC89-1210-69F5A8F8B3BC},19,False,f834b8b3-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834b8b3-0de8-11e7-991c-3863bb43a7d0,1695304803000,42.3572185031765,105,-71.1138716340065,Lower Cambridgeport at Magazine St / Riverside Rd,0.0,0.0,18.0,1.0,0.0,19.0,8,"['CREDITCARD', 'KEY']",M32022,f834b8b3-0de8-11e7-991c-3863bb43a7d0,classic,-71.11387163403082,42.357218502652586
52348,{26B9AD10-BD3A-F819-5BEF-1F73FF891856},23,False,f83520d8-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f83520d8-0de8-11e7-991c-3863bb43a7d0,1695305350000,42.3719767846797,195,-71.0720049597217,Child Street at Brian P. Murphy Staircase,16.0,0.0,7.0,0.0,0.0,45.0,8,"['CREDITCARD', 'KEY']",M32049,f83520d8-0de8-11e7-991c-3863bb43a7d0,classic,-71.07200496005039,42.37197678495065
52349,{1866D24E-FF53-BB57-14C8-21F13159E1BE},19,False,fbb9b58c-2b92-4bcf-8e4c-a982e40d2f39,True,1.0,1.0,fbb9b58c-2b92-4bcf-8e4c-a982e40d2f39,1695304723000,42.3725086499726,221,-71.113053560257,Verizon Innovation Hub 10 Ware Street,0.0,0.0,19.0,0.0,0.0,46.0,8,"['CREDITCARD', 'KEY']",M32050,fbb9b58c-2b92-4bcf-8e4c-a982e40d2f39,classic,-71.11305355969765,42.37250864960775
52350,{3ADEDCFF-8A2E-5F5A-F11A-CF733C00CCEA},19,False,9e9be067-c6bb-41de-9491-eda69d24d6de,True,1.0,1.0,9e9be067-c6bb-41de-9491-eda69d24d6de,1695302240000,42.3807881729143,371,-71.154128909111,700 Huron Ave,13.0,1.0,5.0,0.0,0.0,56.0,8,"['CREDITCARD', 'KEY']",M32060,9e9be067-c6bb-41de-9491-eda69d24d6de,classic,-71.15412890934357,42.38078817281065
52351,{A3A91B10-14A6-7A0B-410A-DDBF27C4E050},19,False,a9d13461-7f0f-47b0-9a97-8ec9e9792865,True,1.0,1.0,a9d13461-7f0f-47b0-9a97-8ec9e9792865,1695304947000,42.389456,533,-71.139019,Danehy Park at New Street,13.0,0.0,6.0,0.0,0.0,71.0,8,"['CREDITCARD', 'KEY']",M32075,a9d13461-7f0f-47b0-9a97-8ec9e9792865,classic,-71.1390190003983,42.389455999818054
52352,{567A45F5-16A5-D3D3-EBA8-6FFAF3F0FABC},27,False,f83493c0-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f83493c0-0de8-11e7-991c-3863bb43a7d0,1695305369000,42.3581,67,-71.093198,MIT at Mass Ave / Amherst St,25.0,2.0,0.0,0.0,0.0,1.0,8,"['CREDITCARD', 'KEY']",M32006,f83493c0-0de8-11e7-991c-3863bb43a7d0,classic,-71.093197999432,42.35810000024247
52353,{941DCAED-9015-4495-D2F1-629503BFFB64},19,False,7560f0e3-267b-4fb3-bbfa-6e02010cfcb7,True,1.0,1.0,7560f0e3-267b-4fb3-bbfa-6e02010cfcb7,1695303940000,42.3711972775941,225,-71.0975986719131,Cambridge Dept. of Public Works -147 Hampshire St.,0.0,0.0,19.0,0.0,0.0,48.0,8,"['CREDITCARD', 'KEY']",M32052,7560f0e3-267b-4fb3-bbfa-6e02010cfcb7,classic,-71.09759867245941,42.37119727814591
52354,{B174D38E-06C9-EBDE-FA40-F1642C5AD739},23,False,abefafdc-c772-4671-86fe-fc15a42adebb,True,1.0,1.0,abefafdc-c772-4671-86fe-fc15a42adebb,1695302995000,42.3952218703107,592,-71.1442190409798,87-101 Cambridgepark Drive,3.0,1.0,19.0,0.0,0.0,80.0,8,"['CREDITCARD', 'KEY']",M32084,abefafdc-c772-4671-86fe-fc15a42adebb,classic,-71.1442190409112,42.39522187040448
52355,{D53ED27B-4011-385B-CC91-1C0BA3122F7F},23,False,f8349672-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f8349672-0de8-11e7-991c-3863bb43a7d0,1695305395000,42.3622417865092,72,-71.0831107199192,One Broadway / Kendall Sq at Main St / 3rd St,22.0,0.0,1.0,0.0,0.0,4.0,8,"['CREDITCARD', 'KEY']",M32003,f8349672-0de8-11e7-991c-3863bb43a7d0,classic,-71.08311071977744,42.36224178740414
52356,{4C579872-BDB1-728B-C843-6CA4DB823D9F},21,False,f834b101-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834b101-0de8-11e7-991c-3863bb43a7d0,1695305179000,42.3692390748592,97,-71.1168703436852,Harvard University River Houses at DeWolfe St / Cowperthwaite St,0.0,0.0,21.0,0.0,0.0,17.0,8,"['CREDITCARD', 'KEY']",M32038,f834b101-0de8-11e7-991c-3863bb43a7d0,classic,-71.11687034392831,42.36923907501683
52357,{A453358F-C15B-BEB4-C95D-049DB0E9283B},19,False,f83516b8-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f83516b8-0de8-11e7-991c-3863bb43a7d0,1695305220000,42.357753094652,184,-71.1039340496063,Sidney Research Campus/Erie Street at Waverly,7.0,2.0,10.0,0.0,0.0,42.0,8,"['CREDITCARD', 'KEY']",M32047,f83516b8-0de8-11e7-991c-3863bb43a7d0,classic,-71.10393404956247,42.35775309501958
52358,{9C202ACB-97E7-CA1A-737C-13DF19E51583},18,False,dd05a440-f881-410c-a071-864da11c634a,True,1.0,1.0,dd05a440-f881-410c-a071-864da11c634a,1695304308000,42.3636929,318,-71.0875672,Ames St at Broadway,18.0,0.0,0.0,0.0,0.0,50.0,8,"['CREDITCARD', 'KEY']",M32059,dd05a440-f881-410c-a071-864da11c634a,classic,-71.08756719971343,42.36369289971283
52359,{2DDCAFC5-AE80-976E-888B-1E2CD3508EC6},16,False,bd3d4824-7203-4edc-a314-cea2b413e886,True,1.0,1.0,bd3d4824-7203-4edc-a314-cea2b413e886,1695301725000,42.3936,319,-71.143941,84 Cambridgepark Dr,4.0,0.0,12.0,0.0,0.0,51.0,8,"['CREDITCARD', 'KEY']",M32058,bd3d4824-7203-4edc-a314-cea2b413e886,classic,-71.14394100057028,42.39360000015251
52360,{749410C4-AA6D-1E85-9A98-B2D36B49094C},27,False,533620e8-00ff-494a-b288-bd67602bc98e,True,1.0,1.0,533620e8-00ff-494a-b288-bd67602bc98e,1695305236000,42.360859373533,472,-71.0855185800756,MIT Hayward St at Amherst St,27.0,0.0,0.0,0.0,0.0,67.0,8,"['CREDITCARD', 'KEY']",M32071,533620e8-00ff-494a-b288-bd67602bc98e,classic,-71.08551857972138,42.36085937372212
52361,{386568FC-8F96-B349-B480-7A7D79D4A862},19,False,00802fe6-4268-4dc8-8f55-0dbbc1665ce6,True,1.0,1.0,00802fe6-4268-4dc8-8f55-0dbbc1665ce6,1695305309000,42.3689518054073,515,-71.1099877953529,955 Mass Ave,0.0,1.0,18.0,0.0,0.0,69.0,8,"['CREDITCARD', 'KEY']",M32073,00802fe6-4268-4dc8-8f55-0dbbc1665ce6,classic,-71.10998779557421,42.368951805316414
52362,{3BE53D11-4D9A-67F4-A87C-BF658E598CB5},19,False,940638c5-7cd0-4a11-899e-86af3868d400,True,1.0,1.0,940638c5-7cd0-4a11-899e-86af3868d400,1695300994000,42.390719,532,-71.1538877,Concord Ave at Spinelli Place,11.0,0.0,8.0,0.0,0.0,70.0,8,"['CREDITCARD', 'KEY']",M32074,940638c5-7cd0-4a11-899e-86af3868d400,classic,-71.15388769966643,42.39071899956777
52363,{829FB9D8-9E51-DE7A-6B85-D3B4E96A44E3},19,False,dcd76e42-eebc-4432-9726-cdb3372b0b07,True,1.0,1.0,dcd76e42-eebc-4432-9726-cdb3372b0b07,1695303610000,42.3664204,557,-71.0885418,Galileo Galilei Way at Fulkerson St/Binney St,18.0,0.0,0.0,1.0,0.0,74.0,8,"['CREDITCARD', 'KEY']",M32078,dcd76e42-eebc-4432-9726-cdb3372b0b07,classic,-71.0885417997685,42.366420400412025
52364,{3AB99B64-7E93-3D46-A2D6-FA23D690334F},15,False,f8349824-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f8349824-0de8-11e7-991c-3863bb43a7d0,1695305050000,42.3634646930435,75,-71.1005732417107,Lafayette Square at Mass Ave / Main St / Columbia St,0.0,0.0,15.0,0.0,0.0,7.0,8,"['CREDITCARD', 'KEY']",M32009,f8349824-0de8-11e7-991c-3863bb43a7d0,classic,-71.10057324154585,42.36346469268274
52365,{870A0040-29AF-3B29-9446-B4E2CAF5FD34},16,False,f834ba08-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834ba08-0de8-11e7-991c-3863bb43a7d0,1695305221000,42.377945,108,-71.116865,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,14.0,0.0,2.0,0.0,0.0,21.0,8,"['CREDITCARD', 'KEY']",M32023,f834ba08-0de8-11e7-991c-3863bb43a7d0,classic,-71.11686499981018,42.37794499977162
52366,{6BE7ACF8-0D2F-768F-6C9A-9EBB116156FC},23,False,f834fda2-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834fda2-0de8-11e7-991c-3863bb43a7d0,1695305363000,42.369885,143,-71.069957,EF - North Point Park,1.0,1.0,21.0,0.0,0.0,31.0,8,"['CREDITCARD', 'KEY']",M32034,f834fda2-0de8-11e7-991c-3863bb43a7d0,classic,-71.06995700035137,42.36988499989217
52367,{AB8883DC-C3C6-8BF3-16DD-3275130CC1D2},19,False,93911aa1-b5e4-48aa-a2b6-38fbcf613006,True,1.0,1.0,93911aa1-b5e4-48aa-a2b6-38fbcf613006,1695305009000,42.3690356659483,590,-71.0863095991044,John Ahern Field at Kennedy-Longfellow School,6.0,0.0,13.0,0.0,0.0,79.0,8,"['CREDITCARD', 'KEY']",M32083,93911aa1-b5e4-48aa-a2b6-38fbcf613006,classic,-71.08630959911333,42.369035665605665
52368,{877A3508-9F86-9F94-1F3E-247B5CE70E75},15,False,f834a3a0-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834a3a0-0de8-11e7-991c-3863bb43a7d0,1695299895000,42.366621,87,-71.114214,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,0.0,1.0,14.0,0.0,0.0,11.0,8,"['CREDITCARD', 'KEY']",M32014,f834a3a0-0de8-11e7-991c-3863bb43a7d0,classic,-71.11421400044405,42.366621000233756
52369,{7FA76AA0-6B8A-4E68-A96C-32BF92C7B94F},15,False,f834c5c9-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834c5c9-0de8-11e7-991c-3863bb43a7d0,1695305366000,42.376369,110,-71.114025,Harvard University Gund Hall at Quincy St / Kirkland St,13.0,0.0,2.0,0.0,0.0,22.0,8,"['CREDITCARD', 'KEY']",M32021,f834c5c9-0de8-11e7-991c-3863bb43a7d0,classic,-71.1140250002941,42.37636900031484
52370,{24CCF558-CF87-3A51-D7E1-8EDD238473C6},19,False,f834cb89-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834cb89-0de8-11e7-991c-3863bb43a7d0,1695304578000,42.387995,115,-71.119084,Porter Square Station,0.0,0.0,19.0,0.0,0.0,23.0,8,"['CREDITCARD', 'KEY']",M32029,f834cb89-0de8-11e7-991c-3863bb43a7d0,classic,-71.11908399960673,42.38799499956214
52371,{9076BD3B-9380-A58E-FD8A-467BE2C56ED1},19,False,f834fb66-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834fb66-0de8-11e7-991c-3863bb43a7d0,1695303559000,42.361780439606,139,-71.1080995202065,Dana Park,1.0,0.0,18.0,0.0,0.0,27.0,8,"['CREDITCARD', 'KEY']",M32030,f834fb66-0de8-11e7-991c-3863bb43a7d0,classic,-71.10809951970384,42.361780440084864
52372,{B7D47AAD-0A43-D173-17BE-4DF8A53B3ACD},17,False,f834fcbe-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834fcbe-0de8-11e7-991c-3863bb43a7d0,1695305329000,42.3635601584299,141,-71.0821679234505,Kendall Street,16.0,1.0,0.0,0.0,0.0,29.0,8,"['CREDITCARD', 'KEY']",M32032,f834fcbe-0de8-11e7-991c-3863bb43a7d0,classic,-71.08216792320702,42.363560158260384
52373,{85327BA8-3DBF-145C-C1FF-1144A2B25090},19,False,38706d8c-8d4b-49f7-b6ed-7688449db261,True,1.0,1.0,38706d8c-8d4b-49f7-b6ed-7688449db261,1695305224000,42.3923974914583,463,-71.1505833175761,Smith Pl at Wilson Rd,10.0,0.0,9.0,0.0,0.0,65.0,8,"['CREDITCARD', 'KEY']",M32069,38706d8c-8d4b-49f7-b6ed-7688449db261,classic,-71.15058331761381,42.39239749143405
52374,{DDE2F94D-63DF-DADF-A182-AF0E14AD97BE},15,False,f8349745-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f8349745-0de8-11e7-991c-3863bb43a7d0,1695304906000,42.3733287988741,73,-71.1209860108011,Harvard Square at Brattle St / Eliot St,11.0,4.0,0.0,0.0,0.0,5.0,8,"['CREDITCARD', 'KEY']",M32017,f8349745-0de8-11e7-991c-3863bb43a7d0,classic,-71.12098601066518,42.37332879889517
52375,{AC28C19F-64B3-0840-1A95-421C38F27E5B},19,False,f834b99d-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834b99d-0de8-11e7-991c-3863bb43a7d0,1695305382000,42.3625,107,-71.08822,Ames St at Main St,12.0,3.0,4.0,0.0,0.0,20.0,8,"['CREDITCARD', 'KEY']",M32037,f834b99d-0de8-11e7-991c-3863bb43a7d0,classic,-71.08821999960313,42.36249999977735
52376,{E67C3988-4646-6A29-8F7A-DCFE530675A1},23,False,f8351e42-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f8351e42-0de8-11e7-991c-3863bb43a7d0,1695305296000,42.3624278429124,189,-71.0849547386169,Kendall T,23.0,0.0,0.0,0.0,0.0,44.0,8,"['CREDITCARD', 'KEY']",M32004,f8351e42-0de8-11e7-991c-3863bb43a7d0,classic,-71.08495473913312,42.36242784275494
52377,{DB8FFB1F-8F81-339A-E603-1BE55746E814},19,False,133d159e-a202-4310-910f-eca392fe181e,True,1.0,1.0,133d159e-a202-4310-910f-eca392fe181e,1695305210000,42.3655072850565,398,-71.0801375997653,75 Binney St,16.0,0.0,3.0,0.0,0.0,60.0,8,"['CREDITCARD', 'KEY']",M32064,133d159e-a202-4310-910f-eca392fe181e,classic,-71.08013760012184,42.36550728528115
52378,{C50A942D-BC14-B31E-38A9-70CEC341FCD3},19,False,13918b3b-9ac5-4968-a74d-e40dd3bc952e,True,1.0,1.0,13918b3b-9ac5-4968-a74d-e40dd3bc952e,1695302376000,42.3630037815601,479,-71.089740377065,Galileo Galilei Way at Main Street,16.0,3.0,0.0,0.0,0.0,68.0,8,"['CREDITCARD', 'KEY']",M32072,13918b3b-9ac5-4968-a74d-e40dd3bc952e,classic,-71.08974037694607,42.36300378226112
52379,{8E3F28ED-C005-B83F-682B-8DE68A87BC2F},23,False,9721c80e-fc8f-474f-8918-b68c041d2836,True,1.0,1.0,9721c80e-fc8f-474f-8918-b68c041d2836,1695305382000,42.3719772596339,602,-71.0758584738323,Morgan Ave at North First St,4.0,1.0,18.0,0.0,0.0,82.0,8,"['CREDITCARD', 'KEY']",M32086,9721c80e-fc8f-474f-8918-b68c041d2836,classic,-71.07585847364143,42.371977260321394
52380,{A086FF14-1C62-5C3A-5D31-922A82906981},17,False,f834fc57-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834fc57-0de8-11e7-991c-3863bb43a7d0,1695303234000,42.388966,140,-71.132788,Danehy Park,0.0,1.0,16.0,0.0,0.0,28.0,8,"['CREDITCARD', 'KEY']",M32031,f834fc57-0de8-11e7-991c-3863bb43a7d0,classic,-71.13278800058978,42.38896599979267
52381,{707A350F-DFBF-21F6-B539-DC4F04CE2637},19,False,f83515d8-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f83515d8-0de8-11e7-991c-3863bb43a7d0,1695304713000,42.3676901802448,182,-71.0711628198624,Museum of Science,5.0,0.0,14.0,0.0,0.0,40.0,8,"['CREDITCARD', 'KEY']",M32045,f83515d8-0de8-11e7-991c-3863bb43a7d0,classic,-71.07116282036532,42.36769017995456
52382,{06662994-0751-A132-FCB4-A7DF90CD3230},17,False,1331197c-f6c6-4f4a-a29b-95e580359886,True,1.0,1.0,1331197c-f6c6-4f4a-a29b-95e580359886,1695302549000,42.3826782752186,224,-71.143478951426,Fresh Pond Reservation,10.0,0.0,7.0,0.0,0.0,47.0,8,"['CREDITCARD', 'KEY']",M32051,1331197c-f6c6-4f4a-a29b-95e580359886,classic,-71.14347895076591,42.38267827488573
52383,{25445752-702E-30FE-8859-D8ACA2A75D4A},19,False,f834cfd8-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834cfd8-0de8-11e7-991c-3863bb43a7d0,1695304592000,42.3660879738868,117,-71.0863360390976,Binney St / Sixth St,18.0,1.0,0.0,0.0,0.0,25.0,8,"['CREDITCARD', 'KEY']",M32027,f834cfd8-0de8-11e7-991c-3863bb43a7d0,classic,-71.08633603924305,42.36608797369756
52384,{5E5CA909-F691-456C-2B85-986219447E38},19,False,a825b55d-3ab3-481f-9c50-d3a7313e6843,True,1.0,1.0,a825b55d-3ab3-481f-9c50-d3a7313e6843,1695305403000,42.3616193207669,228,-71.0804355052096,One Memorial Drive,16.0,1.0,2.0,0.0,0.0,49.0,8,"['CREDITCARD', 'KEY']",M32053,a825b55d-3ab3-481f-9c50-d3a7313e6843,classic,-71.08043550558486,42.361619320981056
52385,{E8EA89C2-8A74-7486-070E-AA73E52B0298},19,False,93381e13-cd04-4e10-ac81-9f5926aa01d5,True,1.0,1.0,93381e13-cd04-4e10-ac81-9f5926aa01d5,1695303556000,42.3750023513783,333,-71.1487161369951,699 Mt Auburn St,10.0,2.0,7.0,0.0,0.0,52.0,8,"['CREDITCARD', 'KEY']",M32054,93381e13-cd04-4e10-ac81-9f5926aa01d5,classic,-71.14871613690497,42.375002350889204
52386,{9CCC3558-203A-5682-35D3-9A441940EC44},18,False,1e3beeb4-f8e1-452c-93e5-48df78d4b313,True,1.0,1.0,1e3beeb4-f8e1-452c-93e5-48df78d4b313,1695305054000,42.3912097191586,334,-71.1226075516061,Mass Ave at Hadley/Walden,4.0,0.0,14.0,0.0,0.0,53.0,8,"['CREDITCARD', 'KEY']",M32056,1e3beeb4-f8e1-452c-93e5-48df78d4b313,classic,-71.12260755166062,42.3912097190613
52387,{D9B80D36-293B-B534-506A-277E3C0ECFE7},19,False,02a4416f-80b4-4472-accd-5db482ed5b6d,True,1.0,1.0,02a4416f-80b4-4472-accd-5db482ed5b6d,1695301482000,42.3853676521843,367,-71.1377567052841,Vassal Lane at Tobin/VLUS,2.0,1.0,16.0,0.0,0.0,55.0,8,"['CREDITCARD', 'KEY']",M32057,02a4416f-80b4-4472-accd-5db482ed5b6d,classic,-71.13775670531756,42.385367651794
52388,{59EBF562-0DB3-BEC3-622E-94C3171BA8D3},16,False,f6df6c1a-064f-428a-951c-2069a081b9df,True,1.0,1.0,f6df6c1a-064f-428a-951c-2069a081b9df,1695305370000,42.3613583766225,380,-71.0967027397783,Mass Ave at Albany St,15.0,0.0,1.0,0.0,0.0,57.0,8,"['CREDITCARD', 'KEY']",M32061,f6df6c1a-064f-428a-951c-2069a081b9df,classic,-71.09670273973917,42.361358376569605
52389,{1C06FDC1-4F30-2F9F-9DA6-BC8684119612},19,False,f606593b-3d07-40f2-bc6d-a0eb96588e44,True,1.0,1.0,f606593b-3d07-40f2-bc6d-a0eb96588e44,1695303943000,42.3829443017227,456,-71.1244983103825,Graham and Parks School – Linnaean St at Walker St,0.0,0.0,19.0,0.0,0.0,64.0,8,"['CREDITCARD', 'KEY']",M32068,f606593b-3d07-40f2-bc6d-a0eb96588e44,classic,-71.12449831051033,42.38294430199417
52390,{63FDDB93-1385-A7B2-AF07-103B79C8D4BA},23,False,fe90d430-d33f-48b2-a5cd-bc161b220939,True,1.0,1.0,fe90d430-d33f-48b2-a5cd-bc161b220939,1695304567000,42.371141,553,-71.076198,Cambridge Crossing at North First Street,4.0,1.0,18.0,0.0,0.0,73.0,8,"['CREDITCARD', 'KEY']",M32077,fe90d430-d33f-48b2-a5cd-bc161b220939,classic,-71.07619800057995,42.37114099975174
52391,{C31EF73F-DB97-9ED5-27E5-E5AD0F578B85},23,False,0208190e-851c-417d-8bc7-1b218db97fbf,True,1.0,1.0,0208190e-851c-417d-8bc7-1b218db97fbf,1695304810000,42.3629016,566,-71.0915669,Main Street/Albany Street/Technology Square,22.0,0.0,1.0,0.0,0.0,76.0,8,"['CREDITCARD', 'KEY']",M32080,0208190e-851c-417d-8bc7-1b218db97fbf,classic,-71.09156690040508,42.362901600213824
52392,{9B231256-CA46-AC85-F90B-B6AF561A3BA0},19,False,f8349440-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f8349440-0de8-11e7-991c-3863bb43a7d0,1695305404000,42.36507,68,-71.1031,Central Square at Mass Ave / Essex St,2.0,0.0,16.0,1.0,0.0,2.0,8,"['CREDITCARD', 'KEY']",M32011,f8349440-0de8-11e7-991c-3863bb43a7d0,classic,-71.10310000005072,42.36507000037412
52393,{6493C9D2-C5CF-16D6-FD15-36F6E691EAC3},17,False,f8349b20-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f8349b20-0de8-11e7-991c-3863bb43a7d0,1695302274000,42.366426,76,-71.105495,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,0.0,0.0,16.0,1.0,0.0,8.0,8,"['CREDITCARD', 'KEY']",M32012,f8349b20-0de8-11e7-991c-3863bb43a7d0,classic,-71.10549499951152,42.366426000058674
52394,{65A1789E-C40C-DCA7-1286-644534325A81},35,False,f8349de4-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f8349de4-0de8-11e7-991c-3863bb43a7d0,1695305368000,42.3621312344991,80,-71.0911560058594,MIT Stata Center at Vassar St / Main St,31.0,1.0,3.0,0.0,0.0,9.0,8,"['CREDITCARD', 'KEY']",M32005,f8349de4-0de8-11e7-991c-3863bb43a7d0,classic,-71.0911560059347,42.362131233841694
52395,{80163E5B-07B9-AF16-6C3B-F4CA330BE0E1},19,False,f834a6f9-0de8-11e7-991c-3863bb43a7d0,True,0.0,0.0,f834a6f9-0de8-11e7-991c-3863bb43a7d0,1649685740000,42.370677,90,-71.076529,Lechmere Station at Cambridge St / First St,0.0,0.0,19.0,0.0,0.0,13.0,8,"['CREDITCARD', 'KEY']",M32001,f834a6f9-0de8-11e7-991c-3863bb43a7d0,classic,-71.07652900051879,42.370676999808126
52396,{53AC2E5F-FD0C-8E36-761A-C7C864E1B62C},19,False,f834abfd-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834abfd-0de8-11e7-991c-3863bb43a7d0,1695301456000,42.373379,96,-71.111075,Cambridge Main Library at Broadway / Trowbridge St,0.0,0.0,19.0,0.0,0.0,16.0,8,"['CREDITCARD', 'KEY']",M32013,f834abfd-0de8-11e7-991c-3863bb43a7d0,classic,-71.11107499968216,42.37337899979296
52397,{71E8EB00-B669-FCFF-B7B3-3C74EAF6CC08},19,False,f834d064-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834d064-0de8-11e7-991c-3863bb43a7d0,1695304195000,42.397828,118,-71.130516,Linear Park - Mass. Ave. at Cameron Ave. ,2.0,0.0,17.0,0.0,0.0,26.0,8,"['CREDITCARD', 'KEY']",M32025,f834d064-0de8-11e7-991c-3863bb43a7d0,classic,-71.13051600051232,42.397827999654744
52398,{9A013113-F14F-0086-6988-9324FBE881C5},19,False,f834fede-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f834fede-0de8-11e7-991c-3863bb43a7d0,1695305352000,42.3664467385295,144,-71.0765460133553,Rogers St & Land Blvd,8.0,1.0,10.0,0.0,0.0,32.0,8,"['CREDITCARD', 'KEY']",M32035,f834fede-0de8-11e7-991c-3863bb43a7d0,classic,-71.07654601299475,42.366446738870536
52399,{7A6B17AF-A790-5E6D-4A0A-BCA6EA8FC9F6},15,False,f8351726-0de8-11e7-991c-3863bb43a7d0,True,1.0,1.0,f8351726-0de8-11e7-991c-3863bb43a7d0,1695304593000,42.365444861374,185,-71.0827714204788,Third at Binney,14.0,1.0,0.0,0.0,0.0,43.0,8,"['CREDITCARD', 'KEY']",M32048,f8351726-0de8-11e7-991c-3863bb43a7d0,classic,-71.08277142001621,42.36544486088588
